Time (ms),User Id,Global body mq,Upper body mq,Left arm mq,Right arm mq,Head mq,Left Hand mq,Right Hand mq,User Id,Global body mq,Upper body mq,Left arm mq,Right arm mq,Head mq,Left Hand mq,Right Hand mq
191577,0.000000,19.053381,19.053381,17.988276,0.266101,0.139169,14.585111,0.084422,1.000000,8.724066,8.724066,3.596220,4.593706,0.060737,0.000000,0.000000
191681,0.000000,24.492208,24.492208,23.771063,0.297237,0.094284,23.544207,0.129360,1.000000,3.434974,3.434974,2.609038,0.000000,0.080766,0.000000,0.000000
191781,0.000000,21.572567,21.572567,21.133488,0.265219,0.044311,11.525568,0.136462,1.000000,2.030268,2.030268,1.480638,0.000000,0.150693,0.000000,0.000000
191845,0.000000,10.262760,10.262760,9.818819,0.217812,0.053929,5.355732,0.109451,1.000000,1.823151,1.823151,1.114875,0.000000,0.168898,0.000000,0.000000
191949,0.000000,5.424932,5.424932,4.799008,0.512111,0.023600,2.445852,0.272999,1.000000,3.501800,3.501800,3.158399,0.000000,0.164438,0.000000,0.000000
192050,0.000000,8.811540,8.811540,6.584390,0.935908,0.017094,2.966220,0.311389,1.000000,5.353169,5.353169,4.896506,0.000000,0.218597,0.000000,0.000000
192177,0.000000,6.083338,6.083338,3.943781,1.692584,0.017040,0.215193,0.221386,1.000000,7.460598,7.460598,6.687785,0.000000,0.184211,0.000000,0.000000
192277,0.000000,5.432426,5.432426,2.138702,2.980148,0.020670,0.470632,1.790414,1.000000,3.216951,3.216951,2.701303,0.000000,0.193349,0.000000,0.000000
192377,0.000000,4.768724,4.768724,3.068319,1.152666,0.108862,1.202223,0.000000,1.000000,13.511150,13.511150,2.453586,9.509763,0.376082,0.000000,0.000000
192477,0.000000,3.934119,3.934119,1.533535,1.943607,0.170917,0.251309,1.394540,1.000000,5.352526,5.352526,1.558084,2.320988,0.617644,0.000000,0.000000
192577,0.000000,4.040437,4.040437,2.009212,1.581552,0.191148,0.000000,1.044144,1.000000,4.294614,4.294614,2.854891,0.000000,0.823146,0.000000,0.000000
192645,0.000000,3.605701,3.605701,1.988375,1.183733,0.159252,0.000000,0.859234,1.000000,3.770502,3.770502,1.799337,0.000000,0.744808,0.000000,0.000000
192745,0.000000,8.526140,8.526140,0.559586,7.634424,0.121718,0.000000,3.261294,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
192850,0.000000,9.138691,9.138691,1.250945,7.398736,0.134995,0.000000,4.987030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
192977,0.000000,16.162388,16.162388,9.714230,5.930577,0.085479,5.325654,3.360712,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
193077,0.000000,16.731611,16.731611,9.884331,6.587767,0.047440,7.413078,3.685765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
193177,0.000000,2.077699,2.077699,1.046402,0.887600,0.046293,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
193277,0.000000,5.937370,5.937370,1.963047,3.618539,0.079089,0.000000,2.421707,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
193377,0.000000,10.687283,10.687283,7.694778,2.101572,0.205319,6.603621,1.140554,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
193445,0.000000,4.270537,4.270537,1.745238,1.581983,0.198201,1.118936,0.650593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
193545,0.000000,5.583858,5.583858,3.419984,1.123944,0.195688,1.066442,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
193650,0.000000,5.890512,5.890512,2.132138,2.474047,0.188888,1.020964,1.695068,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
193773,0.000000,5.088219,5.088219,0.803953,3.733786,0.133640,0.366029,2.481211,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
193873,0.000000,23.139193,23.139193,19.921349,2.598477,0.125393,11.975505,1.040498,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
193973,0.000000,9.655665,9.655665,6.247416,2.988154,0.203863,5.500010,1.352048,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
194073,0.000000,8.885563,8.885563,3.889927,4.257997,0.329159,3.354263,1.939717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
194141,0.000000,11.241735,11.241735,2.755639,8.136780,0.231086,2.000053,3.795759,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
194241,0.000000,6.433759,6.433759,2.693548,3.267078,0.185142,2.171912,1.532067,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
194350,0.000000,3.247188,3.247188,1.883119,0.656234,0.204048,1.390980,0.209338,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
194477,0.000000,8.142631,8.142631,0.565889,6.791921,0.150011,0.000000,3.044307,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
194577,0.000000,6.140911,6.140911,0.426741,5.302687,0.089180,0.000000,2.501083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
194673,0.000000,2.774562,2.774562,0.380100,2.158645,0.078315,0.000000,0.953520,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
194750,0.000000,98.163055,98.163055,39.313847,37.484299,5.910339,8.245411,17.933029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
194850,0.000000,11.044123,11.044123,7.216401,1.965838,0.932579,2.370284,0.180667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
194950,0.000000,26.494106,26.494106,10.929792,9.864530,1.785409,1.856848,4.674904,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
195041,0.000000,90.632263,90.632263,45.235493,27.962873,4.922532,14.097267,10.961132,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
195141,0.000000,15.749770,15.749770,10.755384,4.429476,0.147234,6.472715,1.972247,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
195250,0.000000,47.871288,47.871288,40.644855,6.967215,0.062836,24.768730,5.891396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
195373,0.000000,11.032560,11.032560,7.108294,3.829849,0.030441,3.534437,0.256041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
195450,0.000000,13.267172,13.267172,1.498942,11.627867,0.030050,1.203334,9.682465,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
195577,0.000000,19.640352,19.640352,3.971879,15.222993,0.084759,2.344628,12.453094,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
195673,0.000000,17.969292,17.969292,5.094793,12.553562,0.046869,3.075701,9.283509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
195741,0.000000,24.284184,24.284184,0.188021,23.893780,0.021298,0.000000,14.609797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
195850,0.000000,7.764297,7.764297,0.835377,6.776546,0.023036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
195977,0.000000,30.588745,30.588745,20.179119,10.296440,0.053927,19.144360,0.000000,1.000000,141.919846,141.919846,65.949806,40.894447,6.244807,9.494504,17.727991
196073,0.000000,6.060036,6.060036,4.127891,1.726561,0.038265,3.556346,0.000000,1.000000,40.540573,40.540573,6.700349,25.731558,0.274490,1.359234,7.928091
196173,0.000000,4.861806,4.861806,2.656085,1.361401,0.028775,1.597185,0.000000,1.000000,16.285103,16.285103,3.592075,11.003317,0.150865,0.327274,4.940508
196273,0.000000,6.770953,6.770953,3.923118,1.424803,0.116231,2.495808,0.000000,1.000000,33.684830,33.684830,11.348515,19.914751,0.083517,2.383846,10.315750
196373,0.000000,45.483044,45.483044,2.836842,40.844086,0.323401,1.518174,21.444733,1.000000,30.444607,30.444607,3.705810,24.772518,0.068979,0.987498,11.752407
196441,0.000000,14.425357,14.425357,3.317325,7.853153,0.688860,1.213045,2.457301,1.000000,21.614042,21.614042,2.263794,18.438049,0.087881,0.857369,10.078118
196545,0.000000,41.755775,41.755775,26.759150,12.847473,0.932896,15.322564,4.862225,1.000000,15.823784,15.823784,6.222162,9.050392,0.118459,4.593859,3.296331
196645,0.000000,29.037830,29.037830,19.023245,5.964828,0.903076,11.275559,2.647326,1.000000,11.116432,11.116432,3.406114,7.053902,0.306741,2.473960,4.069721
196750,0.000000,59.813667,59.813667,21.019848,25.464285,3.609298,3.353450,11.051855,1.000000,7.737509,7.737509,4.118617,2.284098,0.723316,0.499357,1.223926
196873,0.000000,54.820946,54.820946,19.187757,21.262360,4.827799,4.379084,10.139793,1.000000,5.163237,5.163237,2.495239,1.214717,0.841788,0.366275,0.000000
196973,0.000000,8.380635,8.380635,2.134504,2.896048,1.533699,0.653477,1.245998,1.000000,2.412895,2.412895,1.188385,0.180708,0.486158,0.144674,0.000000
197073,0.000000,7.570244,7.570244,0.808047,3.551235,1.148275,0.242827,1.462586,1.000000,1.996200,1.996200,0.743092,0.165499,0.478413,0.094676,0.000000
197173,0.000000,6.754756,6.754756,1.030928,3.453815,0.773338,0.553094,1.238835,1.000000,2.039097,2.039097,0.717040,0.183191,0.536167,0.075676,0.000000
197241,0.000000,6.988922,6.988922,0.771953,2.396257,0.627648,0.000000,0.803540,1.000000,1.995502,1.995502,0.661457,0.185548,0.599118,0.057442,0.000000
197341,0.000000,5.138999,5.138999,0.562345,3.044279,0.585605,0.000000,1.079521,1.000000,1.780893,1.780893,0.429068,0.180224,0.575966,0.028474,0.000000
197450,0.000000,9.340895,9.340895,0.565368,7.738459,0.399781,0.000000,6.238150,1.000000,2.389815,2.389815,0.712264,0.210594,0.715426,0.030474,0.000000
197573,0.000000,39.609547,39.609547,0.563211,38.006447,0.233533,0.000000,18.248917,1.000000,2.084118,2.084118,0.624496,0.187793,0.593499,0.027763,0.000000
197669,0.000000,15.111215,15.111215,0.250792,14.373038,0.148242,0.000000,5.547921,1.000000,1.693177,1.693177,0.481025,0.189612,0.421638,0.023748,0.000000
197769,0.000000,5.521535,5.521535,1.230761,3.885030,0.146979,0.603066,0.000000,1.000000,1.520167,1.520167,0.488910,0.191608,0.338484,0.025515,0.000000
197869,0.000000,13.890183,13.890183,2.132444,10.607790,0.159077,1.019198,0.000000,1.000000,1.179761,1.179761,0.406171,0.171438,0.236883,0.021608,0.000000
197969,0.000000,12.444106,12.444106,3.017093,8.341084,0.272263,0.787985,0.000000,1.000000,1.305167,1.305167,0.533763,0.182811,0.310277,0.022401,0.000000
198037,0.000000,9.170860,9.170860,2.589302,5.571521,0.208622,0.000000,0.000000,1.000000,0.946052,0.946052,0.375791,0.194854,0.190436,0.021961,0.000000
198150,0.000000,86.497231,86.497231,32.255501,35.618313,6.540672,4.884505,17.658249,1.000000,0.841578,0.841578,0.254076,0.356698,0.108981,0.020686,0.000000
198250,0.000000,83.614647,83.614647,32.687553,31.578550,6.597307,4.529230,14.873299,1.000000,0.623183,0.623183,0.287572,0.164270,0.079505,0.033958,0.000000
198369,0.000000,17.864658,17.864658,12.568497,5.073271,0.059485,8.742751,0.000000,1.000000,0.684530,0.684530,0.151171,0.429423,0.049147,0.025577,0.000000
198469,0.000000,18.131983,18.131983,8.256030,9.641210,0.027835,6.477422,0.000000,1.000000,5.549842,5.549842,0.079276,5.384604,0.050867,0.017851,0.000000
198573,0.000000,11.578788,11.578788,9.204014,2.002182,0.194371,8.688222,0.000000,1.000000,1.528020,1.528020,0.064623,1.363922,0.062635,0.017326,0.000000
198673,0.000000,5.863819,5.863819,3.400803,1.827845,0.370284,1.969158,0.000000,1.000000,0.986829,0.986829,0.061167,0.811625,0.076787,0.017484,0.000000
198737,0.000000,6.844417,6.844417,1.241613,4.690183,0.380238,0.000000,0.000000,1.000000,0.715214,0.715214,0.057779,0.527499,0.089755,0.017049,0.000000
198837,0.000000,9.262745,9.262745,4.025673,4.402560,0.289031,1.150823,0.000000,1.000000,0.706991,0.706991,0.052598,0.490978,0.121143,0.014675,0.000000
198937,0.000000,14.441282,14.441282,1.881036,11.709569,0.294734,0.235243,0.000000,1.000000,0.828692,0.828692,0.044088,0.592399,0.138816,0.010241,0.000000
199050,0.000000,65.219978,65.219978,25.133728,28.162466,4.051779,5.021247,15.962349,1.000000,0.715524,0.715524,0.049394,0.390714,0.189984,0.008998,0.000000
199150,0.000000,75.301178,75.301178,21.544489,40.444637,4.404753,3.336257,19.884609,1.000000,0.437497,0.437497,0.054765,0.165205,0.121117,0.006756,0.000000
199269,0.000000,13.207729,13.207729,1.763603,7.239952,1.686484,0.696673,0.000000,1.000000,0.540031,0.540031,0.090737,0.175102,0.124515,0.012092,0.000000
199373,0.000000,10.671277,10.671277,1.661672,4.107537,2.045711,0.562268,0.000000,1.000000,0.461853,0.461853,0.133527,0.094434,0.085933,0.023245,0.000000
199450,0.000000,71.984993,71.984993,28.080700,24.270237,6.531923,5.936344,0.000000,1.000000,0.477632,0.477632,0.150563,0.106513,0.085729,0.025820,0.000000
199541,0.000000,72.172470,72.172470,28.053932,21.605736,7.756175,6.028287,0.000000,1.000000,0.693930,0.693930,0.157935,0.266764,0.088029,0.027321,0.000000
199637,0.000000,4.445168,4.445168,2.099435,0.717333,0.411547,0.744187,0.000000,1.000000,0.688651,0.688651,0.172108,0.222301,0.105772,0.028328,0.000000
199750,0.000000,7.000066,7.000066,2.511832,2.884268,0.478742,1.143607,0.000000,1.000000,0.757044,0.757044,0.220344,0.251394,0.114304,0.040927,0.000000
199869,0.000000,18.284866,18.284866,5.996636,7.275249,2.538378,2.487648,0.000000,1.000000,0.514949,0.514949,0.202503,0.119187,0.088262,0.043109,0.000000
199973,0.000000,19.424253,19.424253,4.582866,3.303399,4.451379,0.816568,0.000000,1.000000,0.261540,0.261540,0.137120,0.019779,0.048769,0.029802,0.000000
200069,0.000000,33.483780,33.483780,5.148570,14.539368,6.278471,0.556415,0.000000,1.000000,0.365504,0.365504,0.111977,0.180319,0.032400,0.024639,0.000000
200169,0.000000,27.607502,27.607502,8.181292,10.785945,3.517475,1.237353,0.000000,1.000000,0.323316,0.323316,0.088927,0.181228,0.023306,0.020323,0.000000
200250,0.000000,167.290726,167.290726,49.950966,76.239113,15.734651,9.463758,34.819759,1.000000,0.177733,0.177733,0.079003,0.054618,0.018351,0.016391,0.000000
200333,0.000000,185.062103,185.062103,60.697727,74.076210,17.901152,17.615349,31.174492,1.000000,0.265830,0.265830,0.085209,0.127017,0.018885,0.013439,0.000000
200450,0.000000,52.612167,52.612167,15.663475,31.353085,1.535121,5.769454,14.020352,1.000000,0.389409,0.389409,0.259652,0.050303,0.032657,0.024741,0.000000
200569,0.000000,46.960361,46.960361,25.808033,18.592432,0.686901,14.189558,7.705574,1.000000,0.533882,0.533882,0.166932,0.259183,0.045804,0.018542,0.000000
200669,0.000000,28.966911,28.966911,11.224855,11.858147,1.741608,5.227396,4.260241,1.000000,0.322131,0.322131,0.141562,0.092121,0.037543,0.017052,0.000000
200769,0.000000,71.095543,71.095543,21.441614,21.132597,11.454927,8.921327,6.925224,1.000000,0.424370,0.424370,0.166534,0.161972,0.045736,0.019564,0.000000
200850,0.000000,147.960388,147.960388,43.853336,65.234360,12.033396,11.130427,28.591549,1.000000,3.924887,3.924887,3.521999,0.300041,0.053492,0.564829,0.000000
200969,0.000000,161.965652,161.965652,77.844841,42.882893,14.419322,19.245512,19.172564,1.000000,3.887623,3.887623,2.790359,1.000652,0.048922,0.781908,0.000000
201037,0.000000,46.294128,46.294128,21.607620,9.325985,5.777359,5.713830,2.334127,1.000000,14.516935,14.516935,1.318500,13.115149,0.039197,0.396153,0.000000
201137,0.000000,41.192585,41.192585,13.710039,5.123288,4.001581,4.844898,1.125041,1.000000,7.151175,7.151175,0.611006,6.442406,0.061432,0.197963,0.000000
201250,0.000000,27.596710,27.596710,14.066516,3.743879,3.855303,2.497741,0.532499,1.000000,2.427621,2.427621,0.262075,2.012690,0.090125,0.129424,0.000000
201365,0.000000,27.284323,27.284323,12.278666,4.364837,3.936180,2.040445,0.628004,1.000000,3.900245,3.900245,2.042820,0.670002,1.061389,0.082406,0.000000
201465,0.000000,27.960047,27.960047,12.403545,6.290430,3.441564,2.151019,1.416528,1.000000,7.974521,7.974521,2.634156,2.460022,2.095027,0.172686,0.000000
201550,0.000000,45.832298,45.832298,22.070677,5.341985,6.298408,6.068592,0.000000,1.000000,12.314552,12.314552,8.674435,0.219701,1.867596,3.975194,0.000000
201833,0.000000,102.042717,102.042717,28.159866,37.576012,12.092377,5.420508,13.399599,1.000000,16.662975,16.662975,11.874130,0.606253,1.949961,7.937160,0.000000
201950,0.000000,62.106251,62.106251,21.469131,16.086676,6.344330,0.000000,5.448249,1.000000,11.179632,11.179632,8.384425,0.740440,0.845457,6.748879,0.000000
202069,0.000000,89.192322,89.192322,35.289604,20.109411,9.567405,12.523946,5.164888,1.000000,2.119328,2.119328,1.004864,0.234901,0.326581,0.327856,0.000000
202150,0.000000,208.053040,208.053040,89.845146,49.922592,22.026911,17.112650,16.189081,1.000000,1.853239,1.853239,1.438935,0.046087,0.159784,1.275680,0.000000
202265,0.000000,296.187103,296.187103,134.583603,77.196388,26.353249,28.108347,25.106379,1.000000,1.330084,1.330084,0.944972,0.040469,0.249643,0.702413,0.000000
202369,0.000000,41.847450,41.847450,13.110193,23.614553,0.000000,4.675648,10.464346,1.000000,0.981821,0.981821,0.620860,0.024277,0.224055,0.355627,0.000000
202433,0.000000,57.370415,57.370415,33.827003,16.637154,0.000000,13.190682,6.693786,1.000000,0.860321,0.860321,0.519136,0.026684,0.189599,0.206324,0.000000
202537,0.000000,21.324783,21.324783,9.651269,9.243767,0.000000,5.159383,4.002706,1.000000,3.194198,3.194198,2.758674,0.183245,0.135207,2.425638,0.000000
202637,0.000000,24.671888,24.671888,15.745600,6.976664,0.000000,8.605021,5.036894,1.000000,4.455507,4.455507,0.698033,3.485388,0.158979,0.341201,0.000000
202750,0.000000,434.790100,434.790100,209.086365,89.025574,44.297810,46.315971,20.947725,1.000000,3.330994,3.330994,1.611650,1.080929,0.509865,1.265753,0.000000
202850,0.000000,147.283676,147.283676,65.541382,33.630745,16.851238,13.668406,8.185912,1.000000,4.371138,4.371138,1.513221,1.980106,0.629711,0.824333,0.000000
202965,0.000000,263.891418,263.891418,103.656929,62.698708,32.149773,0.000000,16.407776,1.000000,7.814840,7.814840,4.787291,1.951649,0.662957,4.118521,0.000000
203069,0.000000,28.518631,28.518631,8.720543,13.643332,0.000000,0.000000,5.909478,1.000000,2.092242,2.092242,0.489851,0.760938,0.511182,0.000000,0.000000
203169,0.000000,64.913048,64.913048,21.927876,25.265760,0.000000,3.974330,8.949768,1.000000,1.910307,1.910307,0.549048,0.458399,0.586676,0.000000,0.000000
203233,0.000000,61.989918,61.989918,25.847658,22.410103,0.000000,6.635534,8.032865,1.000000,1.660216,1.660216,0.616223,0.195489,0.547967,0.000000,0.000000
203333,0.000000,68.413620,68.413620,25.662825,28.574390,0.000000,3.237238,10.032441,1.000000,7.081130,7.081130,4.776081,1.022884,0.699058,3.863685,0.000000
203433,0.000000,65.864006,65.864006,26.202669,27.211823,0.000000,7.482477,9.672711,1.000000,7.972073,7.972073,3.197924,3.407355,0.471936,2.196691,0.000000
203550,0.000000,45.913383,45.913383,14.399887,21.614790,0.000000,0.000000,7.510494,1.000000,11.262895,11.262895,1.093794,8.987428,0.330650,0.000000,0.000000
203665,0.000000,45.526337,45.526337,17.002022,18.619263,0.000000,0.000000,5.345193,1.000000,19.289616,19.289616,1.045872,17.446350,0.155839,0.000000,0.000000
203750,0.000000,48.217537,48.217537,17.380930,16.738914,0.000000,0.000000,5.429007,1.000000,3.255263,3.255263,0.715468,2.250555,0.061421,0.000000,0.000000
203897,0.000000,52.592617,52.592617,17.221054,12.631788,7.938756,0.000000,3.705782,1.000000,5.614009,5.614009,2.537031,2.707798,0.084214,0.000000,0.000000
204000,0.000000,65.262009,65.262009,20.034306,19.301485,9.669868,0.000000,5.449343,1.000000,11.927463,11.927463,9.727266,1.451509,0.204020,7.474077,0.000000
204100,0.000000,379.098053,379.098053,181.507309,58.196320,47.206390,40.090744,27.656734,1.000000,33.549072,33.549072,32.238605,0.645101,0.216094,20.190197,0.000000
204233,0.000000,475.232605,475.232605,207.606567,106.620453,54.490452,44.654121,30.109247,1.000000,8.201062,8.201062,7.357718,0.419264,0.167781,4.494399,0.000000
